#,symbol,timestamp,session_date,bar_number,close,scanner_allowed,new_session,session_close,strategies,pmb_signal,pmb_score,pmb_grade,signal,score,grade,rvol,atr_pct
254,AAPL,2026-06-15 15:15:00-04:00,2026-06-15,24,296.5,True,False,False,PMB,,,,,,,,
255,AMD,2026-06-15 15:15:00-04:00,2026-06-15,24,545.45,True,False,False,PMB,,,,,,,,
256,AMZN,2026-06-15 15:15:00-04:00,2026-06-15,24,245.83,True,False,False,PMB,,,,,,,,
257,GOOGL,2026-06-15 15:15:00-04:00,2026-06-15,24,369.83,True,False,False,PMB,,,,,,,,
258,IWM,2026-06-15 15:15:00-04:00,2026-06-15,24,294.45,True,False,False,PMB,,,,,,,,
259,META,2026-06-15 15:15:00-04:00,2026-06-15,24,591.25,True,False,False,PMB,,,,,,,,
260,MSFT,2026-06-15 15:15:00-04:00,2026-06-15,24,398.45,True,False,False,PMB,,,,,,,,
261,NVDA,2026-06-15 15:15:00-04:00,2026-06-15,24,211.66,True,False,False,PMB,,,,,,,,
262,QQQ,2026-06-15 15:15:00-04:00,2026-06-15,24,742.82,True,False,False,PMB,,,,,,,,
263,SPY,2026-06-15 15:15:00-04:00,2026-06-15,24,754.37,True,False,False,PMB,,,,,,,,
264,TSLA,2026-06-15 15:15:00-04:00,2026-06-15,24,409.67,True,False,False,PMB,,,,,,,,
265,AAPL,2026-06-15 15:30:00-04:00,2026-06-15,25,296.32,True,False,False,PMB,,,,,,,,
266,AMD,2026-06-15 15:30:00-04:00,2026-06-15,25,547.64,True,False,False,PMB,,,,,,,,
267,AMZN,2026-06-15 15:30:00-04:00,2026-06-15,25,246.08,True,False,False,PMB,,,,,,,,
268,GOOGL,2026-06-15 15:30:00-04:00,2026-06-15,25,369.14,True,False,False,PMB,,,,,,,,
269,IWM,2026-06-15 15:30:00-04:00,2026-06-15,25,294.7,True,False,False,PMB,,,,,,,,
270,META,2026-06-15 15:30:00-04:00,2026-06-15,25,592.18,True,False,False,PMB,,,,,,,,
271,MSFT,2026-06-15 15:30:00-04:00,2026-06-15,25,400.1,True,False,False,PMB,,,,,,,,
272,NVDA,2026-06-15 15:30:00-04:00,2026-06-15,25,211.66,True,False,False,PMB,,,,,,,,
273,QQQ,2026-06-15 15:30:00-04:00,2026-06-15,25,743.39,True,False,False,PMB,,,,,,,,
274,SPY,2026-06-15 15:30:00-04:00,2026-06-15,25,754.41,True,False,False,PMB,,,,,,,,
275,TSLA,2026-06-15 15:30:00-04:00,2026-06-15,25,409.01,True,False,False,PMB,,,,,,,,
276,AAPL,2026-06-15 15:45:00-04:00,2026-06-15,26,296.5,True,False,True,PMB,,,,,,,,
277,AMD,2026-06-15 15:45:00-04:00,2026-06-15,26,547.27,True,False,True,PMB,,,,,,,,
278,AMZN,2026-06-15 15:45:00-04:00,2026-06-15,26,246.1,True,False,True,PMB,,,,,,,,
279,GOOGL,2026-06-15 15:45:00-04:00,2026-06-15,26,369.31,True,False,True,PMB,,,,,,,,
280,IWM,2026-06-15 15:45:00-04:00,2026-06-15,26,294.66,True,False,True,PMB,,,,,,,,
281,META,2026-06-15 15:45:00-04:00,2026-06-15,26,593.52,True,False,True,PMB,,,,,,,,
282,MSFT,2026-06-15 15:45:00-04:00,2026-06-15,26,400.03,True,False,True,PMB,,,,,,,,
283,NVDA,2026-06-15 15:45:00-04:00,2026-06-15,26,212.5,True,False,True,PMB,,,,,,,,
284,QQQ,2026-06-15 15:45:00-04:00,2026-06-15,26,743.84,True,False,True,PMB,,,,,,,,
285,SPY,2026-06-15 15:45:00-04:00,2026-06-15,26,754.66,True,False,True,PMB,,,,,,,,
286,TSLA,2026-06-15 15:45:00-04:00,2026-06-15,26,411.22,True,False,True,PMB,,,,,,,,
287,AAPL,2026-06-16 09:30:00-04:00,2026-06-16,1,295.4,False,True,False,PMB,,,,,,,,
288,AMD,2026-06-16 09:30:00-04:00,2026-06-16,1,539.6,False,True,False,PMB,,,,,,,,
289,AMZN,2026-06-16 09:30:00-04:00,2026-06-16,1,247.28,False,True,False,PMB,,,,,,,,
290,GOOGL,2026-06-16 09:30:00-04:00,2026-06-16,1,368.35,False,True,False,PMB,,,,,,,,
291,IWM,2026-06-16 09:30:00-04:00,2026-06-16,1,295.88,False,True,False,PMB,,,,,,,,
292,META,2026-06-16 09:30:00-04:00,2026-06-16,1,600.08,False,True,False,PMB,,,,,,,,
293,MSFT,2026-06-16 09:30:00-04:00,2026-06-16,1,393.92,False,True,False,PMB,,,,,,,,
294,NVDA,2026-06-16 09:30:00-04:00,2026-06-16,1,209.48,False,True,False,PMB,,,,,,,,
295,QQQ,2026-06-16 09:30:00-04:00,2026-06-16,1,742.48,False,True,False,PMB,,,,,,,,
296,SPY,2026-06-16 09:30:00-04:00,2026-06-16,1,754.84,False,True,False,PMB,,,,,,,,
297,TSLA,2026-06-16 09:30:00-04:00,2026-06-16,1,408.36,False,True,False,PMB,,,,,,,,
298,AAPL,2026-06-16 09:45:00-04:00,2026-06-16,2,297.08,True,False,False,PMB,,,,,,,,
299,AMD,2026-06-16 09:45:00-04:00,2026-06-16,2,539.75,True,False,False,PMB,,,,,,,,
300,AMZN,2026-06-16 09:45:00-04:00,2026-06-16,2,246.47,True,False,False,PMB,,,,,,,,
301,GOOGL,2026-06-16 09:45:00-04:00,2026-06-16,2,368.12,True,False,False,PMB,,,,,,,,
302,IWM,2026-06-16 09:45:00-04:00,2026-06-16,2,296.0,True,False,False,PMB,,,,,,,,
303,META,2026-06-16 09:45:00-04:00,2026-06-16,2,602.54,True,False,False,PMB,,,,,,,,
304,MSFT,2026-06-16 09:45:00-04:00,2026-06-16,2,394.82,True,False,False,PMB,,,,,,,,
305,NVDA,2026-06-16 09:45:00-04:00,2026-06-16,2,208.71,True,False,False,PMB,,,,,,,,
306,QQQ,2026-06-16 09:45:00-04:00,2026-06-16,2,742.21,True,False,False,PMB,,,,,,,,
307,SPY,2026-06-16 09:45:00-04:00,2026-06-16,2,754.09,True,False,False,PMB,,,,,,,,
308,TSLA,2026-06-16 09:45:00-04:00,2026-06-16,2,409.77,True,False,False,PMB,,,,,,,,
309,AAPL,2026-06-16 10:00:00-04:00,2026-06-16,3,297.42,True,False,False,PMB,,,,,,,,
310,AMD,2026-06-16 10:00:00-04:00,2026-06-16,3,537.52,True,False,False,PMB,,,,,,,,
311,AMZN,2026-06-16 10:00:00-04:00,2026-06-16,3,247.0,True,False,False,PMB,,,,,,,,
312,GOOGL,2026-06-16 10:00:00-04:00,2026-06-16,3,370.25,True,False,False,PMB,,,,,,,,
313,IWM,2026-06-16 10:00:00-04:00,2026-06-16,3,296.0,True,False,False,PMB,,,,,,,,
314,META,2026-06-16 10:00:00-04:00,2026-06-16,3,599.57,True,False,False,PMB,,,,,,,,
315,MSFT,2026-06-16 10:00:00-04:00,2026-06-16,3,393.51,True,False,False,PMB,,,,,,,,
316,NVDA,2026-06-16 10:00:00-04:00,2026-06-16,3,209.55,True,False,False,PMB,,,,,,,,
317,QQQ,2026-06-16 10:00:00-04:00,2026-06-16,3,742.41,True,False,False,PMB,,,,,,,,
318,SPY,2026-06-16 10:00:00-04:00,2026-06-16,3,754.84,True,False,False,PMB,,,,,,,,
319,TSLA,2026-06-16 10:00:00-04:00,2026-06-16,3,406.39,True,False,False,PMB,,,,,,,,
320,AAPL,2026-06-16 10:15:00-04:00,2026-06-16,4,297.54,True,False,False,PMB,,,,,,,,
321,AMD,2026-06-16 10:15:00-04:00,2026-06-16,4,528.13,True,False,False,PMB,,,,,,,,
322,AMZN,2026-06-16 10:15:00-04:00,2026-06-16,4,246.81,True,False,False,PMB,,,,,,,,
323,GOOGL,2026-06-16 10:15:00-04:00,2026-06-16,4,370.44,True,False,False,PMB,,,,,,,,
324,IWM,2026-06-16 10:15:00-04:00,2026-06-16,4,293.89,True,False,False,PMB,,,,,,,,
325,META,2026-06-16 10:15:00-04:00,2026-06-16,4,593.44,True,False,False,PMB,,,,,,,,
326,MSFT,2026-06-16 10:15:00-04:00,2026-06-16,4,393.1,True,False,False,PMB,,,,,,,,
327,NVDA,2026-06-16 10:15:00-04:00,2026-06-16,4,209.07,True,False,False,PMB,,,,,,,,
328,QQQ,2026-06-16 10:15:00-04:00,2026-06-16,4,739.11,True,False,False,PMB,,,,,,,,
329,SPY,2026-06-16 10:15:00-04:00,2026-06-16,4,753.06,True,False,False,PMB,,,,,,,,
330,TSLA,2026-06-16 10:15:00-04:00,2026-06-16,4,403.0,True,False,False,PMB,,,,,,,,
331,AAPL,2026-06-16 10:30:00-04:00,2026-06-16,5,297.33,True,False,False,PMB,,,,,,,,
332,AMD,2026-06-16 10:30:00-04:00,2026-06-16,5,530.05,True,False,False,PMB,,,,,,,,
333,AMZN,2026-06-16 10:30:00-04:00,2026-06-16,5,246.54,True,False,False,PMB,,,,,,,,
334,GOOGL,2026-06-16 10:30:00-04:00,2026-06-16,5,373.08,True,False,False,PMB,,,,,,,,
335,IWM,2026-06-16 10:30:00-04:00,2026-06-16,5,294.2,True,False,False,PMB,,,,,,,,
336,META,2026-06-16 10:30:00-04:00,2026-06-16,5,592.77,True,False,False,PMB,,,,,,,,
337,MSFT,2026-06-16 10:30:00-04:00,2026-06-16,5,392.67,True,False,False,PMB,,,,,,,,
338,NVDA,2026-06-16 10:30:00-04:00,2026-06-16,5,209.37,True,False,False,PMB,,,,,,,,
339,QQQ,2026-06-16 10:30:00-04:00,2026-06-16,5,739.23,True,False,False,PMB,,,,,,,,
340,SPY,2026-06-16 10:30:00-04:00,2026-06-16,5,753.28,True,False,False,PMB,,,,,,,,
341,TSLA,2026-06-16 10:30:00-04:00,2026-06-16,5,404.87,True,False,False,PMB,,,,,,,,
342,AAPL,2026-06-16 10:45:00-04:00,2026-06-16,6,297.55,True,False,False,PMB,,,,,,,,
343,AMD,2026-06-16 10:45:00-04:00,2026-06-16,6,522.74,True,False,False,PMB,,,,,,,,
344,AMZN,2026-06-16 10:45:00-04:00,2026-06-16,6,248.39,True,False,False,PMB,,,,,,,,
345,GOOGL,2026-06-16 10:45:00-04:00,2026-06-16,6,374.22,True,False,False,PMB,,,,,,,,
346,IWM,2026-06-16 10:45:00-04:00,2026-06-16,6,293.17,True,False,False,PMB,,,,,,,,
347,META,2026-06-16 10:45:00-04:00,2026-06-16,6,595.88,True,False,False,PMB,,,,,,,,
348,MSFT,2026-06-16 10:45:00-04:00,2026-06-16,6,393.67,True,False,False,PMB,,,,,,,,
349,NVDA,2026-06-16 10:45:00-04:00,2026-06-16,6,209.33,True,False,False,PMB,,,,,,,,
350,QQQ,2026-06-16 10:45:00-04:00,2026-06-16,6,737.2,True,False,False,PMB,,,,,,,,
351,SPY,2026-06-16 10:45:00-04:00,2026-06-16,6,752.93,True,False,False,PMB,,,,,,,,
352,TSLA,2026-06-16 10:45:00-04:00,2026-06-16,6,406.83,True,False,False,PMB,,,,,,,,
353,AAPL,2026-06-16 11:00:00-04:00,2026-06-16,7,298.13,True,False,False,PMB,,,,,,,,
354,AMD,2026-06-16 11:00:00-04:00,2026-06-16,7,527.22,True,False,False,PMB,,,,,,,,
355,AMZN,2026-06-16 11:00:00-04:00,2026-06-16,7,249.47,True,False,False,PMB,,,,,,,,
356,GOOGL,2026-06-16 11:00:00-04:00,2026-06-16,7,374.71,True,False,False,PMB,,,,,,,,
357,IWM,2026-06-16 11:00:00-04:00,2026-06-16,7,293.9,True,False,False,PMB,,,,,,,,
358,META,2026-06-16 11:00:00-04:00,2026-06-16,7,597.64,True,False,False,PMB,,,,,,,,
359,MSFT,2026-06-16 11:00:00-04:00,2026-06-16,7,393.78,True,False,False,PMB,,,,,,,,
360,NVDA,2026-06-16 11:00:00-04:00,2026-06-16,7,209.7,True,False,False,PMB,,,,,,,,
361,QQQ,2026-06-16 11:00:00-04:00,2026-06-16,7,737.7,True,False,False,PMB,,,,,,,,
362,SPY,2026-06-16 11:00:00-04:00,2026-06-16,7,753.43,True,False,False,PMB,,,,,,,,
363,TSLA,2026-06-16 11:00:00-04:00,2026-06-16,7,407.05,True,False,False,PMB,,,,,,,,
364,AAPL,2026-06-16 11:15:00-04:00,2026-06-16,8,298.2,True,False,False,PMB,,,,,,,,
365,AMD,2026-06-16 11:15:00-04:00,2026-06-16,8,522.17,True,False,False,PMB,,,,,,,,
366,AMZN,2026-06-16 11:15:00-04:00,2026-06-16,8,248.73,True,False,False,PMB,,,,,,,,
367,GOOGL,2026-06-16 11:15:00-04:00,2026-06-16,8,375.23,True,False,False,PMB,,,,,,,,
368,IWM,2026-06-16 11:15:00-04:00,2026-06-16,8,293.33,True,False,False,PMB,,,,,,,,
369,META,2026-06-16 11:15:00-04:00,2026-06-16,8,596.89,True,False,False,PMB,,,,,,,,
370,MSFT,2026-06-16 11:15:00-04:00,2026-06-16,8,393.44,True,False,False,PMB,,,,,,,,
371,NVDA,2026-06-16 11:15:00-04:00,2026-06-16,8,209.15,True,False,False,PMB,,,,,,,,
372,QQQ,2026-06-16 11:15:00-04:00,2026-06-16,8,735.61,True,False,False,PMB,,,,,,,,
373,SPY,2026-06-16 11:15:00-04:00,2026-06-16,8,752.65,True,False,False,PMB,,,,,,,,
374,TSLA,2026-06-16 11:15:00-04:00,2026-06-16,8,405.19,True,False,False,PMB,,,,,,,,
375,AAPL,2026-06-16 11:30:00-04:00,2026-06-16,9,298.09,True,False,False,PMB,,,,,,,,
376,AMD,2026-06-16 11:30:00-04:00,2026-06-16,9,518.91,True,False,False,PMB,,,,,,,,
377,AMZN,2026-06-16 11:30:00-04:00,2026-06-16,9,248.34,True,False,False,PMB,,,,,,,,
378,GOOGL,2026-06-16 11:30:00-04:00,2026-06-16,9,373.85,True,False,False,PMB,,,,,,,,
379,IWM,2026-06-16 11:30:00-04:00,2026-06-16,9,293.19,True,False,False,PMB,,,,,,,,
380,META,2026-06-16 11:30:00-04:00,2026-06-16,9,595.12,True,False,False,PMB,,,,,,,,
381,MSFT,2026-06-16 11:30:00-04:00,2026-06-16,9,393.17,True,False,False,PMB,,,,,,,,
382,NVDA,2026-06-16 11:30:00-04:00,2026-06-16,9,209.09,True,False,False,PMB,,,,,,,,
383,QQQ,2026-06-16 11:30:00-04:00,2026-06-16,9,734.18,True,False,False,PMB,,,,,,,,
384,SPY,2026-06-16 11:30:00-04:00,2026-06-16,9,752.51,True,False,False,PMB,,,,,,,,
385,TSLA,2026-06-16 11:30:00-04:00,2026-06-16,9,406.05,True,False,False,PMB,,,,,,,,
386,AAPL,2026-06-16 11:45:00-04:00,2026-06-16,10,298.17,True,False,False,PMB,,,,,,,,
387,AMD,2026-06-16 11:45:00-04:00,2026-06-16,10,520.2,True,False,False,PMB,,,,,,,,
388,AMZN,2026-06-16 11:45:00-04:00,2026-06-16,10,248.0,True,False,False,PMB,,,,,,,,
389,GOOGL,2026-06-16 11:45:00-04:00,2026-06-16,10,372.85,True,False,False,PMB,,,,,,,,
390,IWM,2026-06-16 11:45:00-04:00,2026-06-16,10,293.41,True,False,False,PMB,,,,,,,,
391,META,2026-06-16 11:45:00-04:00,2026-06-16,10,595.2,True,False,False,PMB,,,,,,,,
392,MSFT,2026-06-16 11:45:00-04:00,2026-06-16,10,392.84,True,False,False,PMB,,,,,,,,
393,NVDA,2026-06-16 11:45:00-04:00,2026-06-16,10,209.17,True,False,False,PMB,,,,,,,,
394,QQQ,2026-06-16 11:45:00-04:00,2026-06-16,10,733.95,True,False,False,PMB,,,,,,,,
395,SPY,2026-06-16 11:45:00-04:00,2026-06-16,10,752.75,True,False,False,PMB,,,,,,,,
396,TSLA,2026-06-16 11:45:00-04:00,2026-06-16,10,405.96,True,False,False,PMB,,,,,,,,
397,AAPL,2026-06-16 12:00:00-04:00,2026-06-16,11,299.1,True,False,False,PMB,,,,,,,,
398,AMD,2026-06-16 12:00:00-04:00,2026-06-16,11,523.42,True,False,False,PMB,,,,,,,,
399,AMZN,2026-06-16 12:00:00-04:00,2026-06-16,11,247.57,True,False,False,PMB,,,,,,,,
400,GOOGL,2026-06-16 12:00:00-04:00,2026-06-16,11,372.65,True,False,False,PMB,,,,,,,,
401,IWM,2026-06-16 12:00:00-04:00,2026-06-16,11,293.91,True,False,False,PMB,,,,,,,,
402,META,2026-06-16 12:00:00-04:00,2026-06-16,11,595.89,True,False,False,PMB,,,,,,,,
403,MSFT,2026-06-16 12:00:00-04:00,2026-06-16,11,392.6,True,False,False,PMB,,,,,,,,
404,NVDA,2026-06-16 12:00:00-04:00,2026-06-16,11,209.36,True,False,False,PMB,,,,,,,,
405,QQQ,2026-06-16 12:00:00-04:00,2026-06-16,11,735.59,True,False,False,PMB,,,,,,,,
406,SPY,2026-06-16 12:00:00-04:00,2026-06-16,11,753.65,True,False,False,PMB,,,,,,,,
407,TSLA,2026-06-16 12:00:00-04:00,2026-06-16,11,406.7,True,False,False,PMB,,,,,,,,
408,AAPL,2026-06-16 12:15:00-04:00,2026-06-16,12,298.92,True,False,False,PMB,,,,,,,,
409,AMD,2026-06-16 12:15:00-04:00,2026-06-16,12,523.0,True,False,False,PMB,,,,,,,,
410,AMZN,2026-06-16 12:15:00-04:00,2026-06-16,12,247.14,True,False,False,PMB,,,,,,,,
411,GOOGL,2026-06-16 12:15:00-04:00,2026-06-16,12,372.22,True,False,False,PMB,,,,,,,,
412,IWM,2026-06-16 12:15:00-04:00,2026-06-16,12,293.86,True,False,False,PMB,,,,,,,,
413,META,2026-06-16 12:15:00-04:00,2026-06-16,12,596.36,True,False,False,PMB,,,,,,,,
414,MSFT,2026-06-16 12:15:00-04:00,2026-06-16,12,391.85,True,False,False,PMB,,,,,,,,
415,NVDA,2026-06-16 12:15:00-04:00,2026-06-16,12,209.29,True,False,False,PMB,,,,,,,,
416,QQQ,2026-06-16 12:15:00-04:00,2026-06-16,12,735.68,True,False,False,PMB,,,,,,,,
417,SPY,2026-06-16 12:15:00-04:00,2026-06-16,12,753.36,True,False,False,PMB,,,,,,,,
418,TSLA,2026-06-16 12:15:00-04:00,2026-06-16,12,405.22,True,False,False,PMB,,,,,,,,
419,AAPL,2026-06-16 12:30:00-04:00,2026-06-16,13,299.08,True,False,False,PMB,,,,,,,,
420,AMD,2026-06-16 12:30:00-04:00,2026-06-16,13,520.01,True,False,False,PMB,,,,,,,,
421,AMZN,2026-06-16 12:30:00-04:00,2026-06-16,13,246.77,True,False,False,PMB,,,,,,,,
422,GOOGL,2026-06-16 12:30:00-04:00,2026-06-16,13,371.71,True,False,False,PMB,,,,,,,,
423,IWM,2026-06-16 12:30:00-04:00,2026-06-16,13,293.56,True,False,False,PMB,,,,,,,,
424,META,2026-06-16 12:30:00-04:00,2026-06-16,13,596.97,True,False,False,PMB,,,,,,,,
425,MSFT,2026-06-16 12:30:00-04:00,2026-06-16,13,392.38,True,False,False,PMB,,,,,,,,
426,NVDA,2026-06-16 12:30:00-04:00,2026-06-16,13,208.77,True,False,False,PMB,,,,,,,,
427,QQQ,2026-06-16 12:30:00-04:00,2026-06-16,13,734.72,True,False,False,PMB,,,,,,,,
428,SPY,2026-06-16 12:30:00-04:00,2026-06-16,13,753.04,True,False,False,PMB,,,,,,,,
429,TSLA,2026-06-16 12:30:00-04:00,2026-06-16,13,404.61,True,False,False,PMB,,,,,,,,
430,AAPL,2026-06-16 12:45:00-04:00,2026-06-16,14,299.47,True,False,False,PMB,,,,,,,,
431,AMD,2026-06-16 12:45:00-04:00,2026-06-16,14,522.15,True,False,False,PMB,,,,,,,,
432,AMZN,2026-06-16 12:45:00-04:00,2026-06-16,14,246.11,True,False,False,PMB,,,,,,,,
433,GOOGL,2026-06-16 12:45:00-04:00,2026-06-16,14,370.04,True,False,False,PMB,,,,,,,,
434,IWM,2026-06-16 12:45:00-04:00,2026-06-16,14,293.86,True,False,False,PMB,,,,,,,,
435,META,2026-06-16 12:45:00-04:00,2026-06-16,14,597.36,True,False,False,PMB,,,,,,,,
436,MSFT,2026-06-16 12:45:00-04:00,2026-06-16,14,391.77,True,False,False,PMB,,,,,,,,
437,NVDA,2026-06-16 12:45:00-04:00,2026-06-16,14,209.13,True,False,False,PMB,,,,,,,,
438,QQQ,2026-06-16 12:45:00-04:00,2026-06-16,14,734.67,True,False,False,PMB,,,,,,,,
439,SPY,2026-06-16 12:45:00-04:00,2026-06-16,14,752.73,True,False,False,PMB,,,,,,,,
440,TSLA,2026-06-16 12:45:00-04:00,2026-06-16,14,405.11,True,False,False,PMB,,,,,,,,
441,AAPL,2026-06-16 13:00:00-04:00,2026-06-16,15,299.67,True,False,False,PMB,,,,,,,,
442,AMD,2026-06-16 13:00:00-04:00,2026-06-16,15,521.24,True,False,False,PMB,,,,,,,,
443,AMZN,2026-06-16 13:00:00-04:00,2026-06-16,15,246.11,True,False,False,PMB,,,,,,,,
444,GOOGL,2026-06-16 13:00:00-04:00,2026-06-16,15,370.02,True,False,False,PMB,,,,,,,,
445,IWM,2026-06-16 13:00:00-04:00,2026-06-16,15,293.74,True,False,False,PMB,,,,,,,,
446,META,2026-06-16 13:00:00-04:00,2026-06-16,15,596.47,True,False,False,PMB,,,,,,,,
447,MSFT,2026-06-16 13:00:00-04:00,2026-06-16,15,391.91,True,False,False,PMB,,,,,,,,
448,NVDA,2026-06-16 13:00:00-04:00,2026-06-16,15,209.19,True,False,False,PMB,,,,,,,,
449,QQQ,2026-06-16 13:00:00-04:00,2026-06-16,15,734.15,True,False,False,PMB,,,,,,,,
450,SPY,2026-06-16 13:00:00-04:00,2026-06-16,15,752.61,True,False,False,PMB,,,,,,,,
451,TSLA,2026-06-16 13:00:00-04:00,2026-06-16,15,405.26,True,False,False,PMB,,,,,,,,
452,AAPL,2026-06-16 13:15:00-04:00,2026-06-16,16,300.28,True,False,False,PMB,,,,,,,,
453,AMD,2026-06-16 13:15:00-04:00,2026-06-16,16,520.66,True,False,False,PMB,,,,,,,,
454,AMZN,2026-06-16 13:15:00-04:00,2026-06-16,16,245.83,True,False,False,PMB,,,,,,,,
455,GOOGL,2026-06-16 13:15:00-04:00,2026-06-16,16,370.42,True,False,False,PMB,,,,,,,,
456,IWM,2026-06-16 13:15:00-04:00,2026-06-16,16,293.47,True,False,False,PMB,,,,,,,,
457,META,2026-06-16 13:15:00-04:00,2026-06-16,16,596.17,True,False,False,PMB,,,,,,,,
458,MSFT,2026-06-16 13:15:00-04:00,2026-06-16,16,391.5,True,False,False,PMB,,,,,,,,
459,NVDA,2026-06-16 13:15:00-04:00,2026-06-16,16,209.09,True,False,False,PMB,,,,,,,,
460,QQQ,2026-06-16 13:15:00-04:00,2026-06-16,16,733.65,True,False,False,PMB,,,,,,,,
461,SPY,2026-06-16 13:15:00-04:00,2026-06-16,16,752.19,True,False,False,PMB,,,,,,,,
462,TSLA,2026-06-16 13:15:00-04:00,2026-06-16,16,404.65,True,False,False,PMB,,,,,,,,
463,AAPL,2026-06-16 13:30:00-04:00,2026-06-16,17,299.84,True,False,False,PMB,,,,,,,,
464,AMD,2026-06-16 13:30:00-04:00,2026-06-16,17,520.0,True,False,False,PMB,,,,,,,,
465,AMZN,2026-06-16 13:30:00-04:00,2026-06-16,17,245.63,True,False,False,PMB,,,,,,,,
466,GOOGL,2026-06-16 13:30:00-04:00,2026-06-16,17,371.25,True,False,False,PMB,,,,,,,,
467,IWM,2026-06-16 13:30:00-04:00,2026-06-16,17,293.47,True,False,False,PMB,,,,,,,,
468,META,2026-06-16 13:30:00-04:00,2026-06-16,17,595.27,True,False,False,PMB,,,,,,,,
469,MSFT,2026-06-16 13:30:00-04:00,2026-06-16,17,391.14,True,False,False,PMB,,,,,,,,
470,NVDA,2026-06-16 13:30:00-04:00,2026-06-16,17,209.17,True,False,False,PMB,,,,,,,,
471,QQQ,2026-06-16 13:30:00-04:00,2026-06-16,17,733.3,True,False,False,PMB,,,,,,,,
472,SPY,2026-06-16 13:30:00-04:00,2026-06-16,17,751.94,True,False,False,PMB,,,,,,,,
473,TSLA,2026-06-16 13:30:00-04:00,2026-06-16,17,404.73,True,False,False,PMB,,,,,,,,
474,AAPL,2026-06-16 13:45:00-04:00,2026-06-16,18,299.6,True,False,False,PMB,,,,,,,,
475,AMD,2026-06-16 13:45:00-04:00,2026-06-16,18,520.76,True,False,False,PMB,,,,,,,,
476,AMZN,2026-06-16 13:45:00-04:00,2026-06-16,18,245.7,True,False,False,PMB,,,,,,,,
477,GOOGL,2026-06-16 13:45:00-04:00,2026-06-16,18,371.09,True,False,False,PMB,,,,,,,,
478,IWM,2026-06-16 13:45:00-04:00,2026-06-16,18,293.69,True,False,False,PMB,,,,,,,,
479,META,2026-06-16 13:45:00-04:00,2026-06-16,18,595.91,True,False,False,PMB,,,,,,,,
480,MSFT,2026-06-16 13:45:00-04:00,2026-06-16,18,391.3,True,False,False,PMB,,,,,,,,
481,NVDA,2026-06-16 13:45:00-04:00,2026-06-16,18,209.43,True,False,False,PMB,,,,,,,,
482,QQQ,2026-06-16 13:45:00-04:00,2026-06-16,18,734.04,True,False,False,PMB,,,,,,,,
483,SPY,2026-06-16 13:45:00-04:00,2026-06-16,18,752.12,True,False,False,PMB,,,,,,,,
484,TSLA,2026-06-16 13:45:00-04:00,2026-06-16,18,404.9,True,False,False,PMB,,,,,,,,
485,AAPL,2026-06-16 14:00:00-04:00,2026-06-16,19,298.99,True,False,False,PMB,,,,,,,,
486,AMD,2026-06-16 14:00:00-04:00,2026-06-16,19,519.91,True,False,False,PMB,,,,,,,,
487,AMZN,2026-06-16 14:00:00-04:00,2026-06-16,19,246.18,True,False,False,PMB,,,,,,,,
488,GOOGL,2026-06-16 14:00:00-04:00,2026-06-16,19,372.56,True,False,False,PMB,,,,,,,,
489,IWM,2026-06-16 14:00:00-04:00,2026-06-16,19,293.57,True,False,False,PMB,,,,,,,,
490,META,2026-06-16 14:00:00-04:00,2026-06-16,19,597.09,True,False,False,PMB,,,,,,,,
491,MSFT,2026-06-16 14:00:00-04:00,2026-06-16,19,391.51,True,False,False,PMB,,,,,,,,
492,NVDA,2026-06-16 14:00:00-04:00,2026-06-16,19,209.5,True,False,False,PMB,,,,,,,,
493,QQQ,2026-06-16 14:00:00-04:00,2026-06-16,19,733.97,True,False,False,PMB,,,,,,,,
494,SPY,2026-06-16 14:00:00-04:00,2026-06-16,19,752.02,True,False,False,PMB,,,,,,,,
495,TSLA,2026-06-16 14:00:00-04:00,2026-06-16,19,405.22,True,False,False,PMB,,,,,,,,
496,AAPL,2026-06-16 14:15:00-04:00,2026-06-16,20,298.73,True,False,False,PMB,,,,,,,,
497,AMD,2026-06-16 14:15:00-04:00,2026-06-16,20,518.89,True,False,False,PMB,,,,,,,,
498,AMZN,2026-06-16 14:15:00-04:00,2026-06-16,20,246.21,True,False,False,PMB,,,,,,,,
499,GOOGL,2026-06-16 14:15:00-04:00,2026-06-16,20,372.35,True,False,False,PMB,,,,,,,,
500,IWM,2026-06-16 14:15:00-04:00,2026-06-16,20,293.57,True,False,False,PMB,,,,,,,,
501,META,2026-06-16 14:15:00-04:00,2026-06-16,20,598.22,True,False,False,PMB,,,,,,,,
502,MSFT,2026-06-16 14:15:00-04:00,2026-06-16,20,392.12,True,False,False,PMB,,,,,,,,
503,NVDA,2026-06-16 14:15:00-04:00,2026-06-16,20,209.45,True,False,False,PMB,,,,,,,,
504,QQQ,2026-06-16 14:15:00-04:00,2026-06-16,20,733.86,True,False,False,PMB,,,,,,,,
505,SPY,2026-06-16 14:15:00-04:00,2026-06-16,20,752.14,True,False,False,PMB,,,,,,,,
506,TSLA,2026-06-16 14:15:00-04:00,2026-06-16,20,405.6,True,False,False,PMB,,,,,,,,
507,AAPL,2026-06-16 14:30:00-04:00,2026-06-16,21,299.54,True,False,False,PMB,,,,,,,,
508,AMD,2026-06-16 14:30:00-04:00,2026-06-16,21,517.6,True,False,False,PMB,,,,,,,,
